"ISO3","Country","Year","Survey","Indicator","Admin","Region_Name","Mean","Median","Lower_CI","Upper_CI","Width_90_CI","Coefficient_of_Variation"
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",1,"Amhara",0.7431,0.7431,0.6836,0.7947,0.1111,0.1317
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",1,"Beneshangul Gumu",0.6217,0.6217,0.5219,0.7121,0.1902,0.1546
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",1,"Dire Dawa",0.8297,0.8297,0.7565,0.8842,0.1277,0.2268
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",1,"Gambela",0.7367,0.7367,0.6701,0.7941,0.124,0.1436
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",1,"Hareri",0.8002,0.8002,0.6888,0.8788,0.19,0.2886
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",1,"Oromia",0.5817,0.5817,0.5079,0.652,0.1441,0.1055
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",1,"SNNPR",0.6024,0.6024,0.5526,0.6501,0.09754,0.07479
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",1,"Somali",0.3818,0.3818,0.2972,0.4742,0.1771,0.1424
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",1,"Tigray",0.6908,0.6908,0.6318,0.7441,0.1123,0.1108
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Addis Ababa_Region 14",0.9768,0.9814,0.9453,0.994,0.0487,0.9356
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Afar_Zone 1",0.4256,0.4253,0.292,0.5651,0.2731,0.1949
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Afar_Zone 2",0.2678,0.2651,0.1882,0.3533,0.1651,0.193
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Afar_Zone 3",0.4512,0.4517,0.3336,0.5799,0.2464,0.1714
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Afar_Zone 4",0.1078,0.09665,0.03741,0.2145,0.1771,0.563
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Afar_Zone 5",0.4429,0.4389,0.2443,0.645,0.4007,0.2783
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Amhara_Awi/Agew",0.7682,0.7894,0.5354,0.9275,0.3921,0.5815
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Amhara_East Gojam",0.8041,0.8156,0.6568,0.9113,0.2546,0.4196
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Amhara_North Gonder",0.7916,0.801,0.6526,0.9012,0.2486,0.3942
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Amhara_North Shewa(R3)",0.6433,0.6506,0.4621,0.7893,0.3272,0.2773
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Amhara_North Wollo",0.6608,0.6709,0.4951,0.7996,0.3045,0.2846
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Amhara_Oromia",0.7209,0.7244,0.5988,0.8231,0.2243,0.2483
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Amhara_South Gonder",0.7075,0.7123,0.5696,0.8346,0.265,0.2773
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Amhara_South Wollo",0.7647,0.7764,0.5949,0.898,0.3031,0.4225
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Amhara_Special Woreda",0.6875,0.7271,0.2855,0.9457,0.6601,0.733
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Amhara_Wag Himra",0.308,0.3023,0.1926,0.4513,0.2588,0.2615
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Amhara_West Gojam",0.7874,0.7938,0.682,0.8684,0.1864,0.2776
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Beneshangul Gumu_Asosa",0.7798,0.7853,0.6631,0.8716,0.2084,0.2976
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Beneshangul Gumu_Kemashi",0.2513,0.2426,0.149,0.3785,0.2294,0.2979
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Beneshangul Gumu_Metekel",0.4897,0.4891,0.3545,0.6315,0.2771,0.1706
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Dire Dawa_Dire Dawa",0.8248,0.8284,0.7556,0.8831,0.1275,0.2242
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Gambela_Agnuak",0.7892,0.7944,0.6946,0.8649,0.1703,0.2606
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Gambela_Majang",0.7347,0.7403,0.6305,0.8202,0.1897,0.2271
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Gambela_Nuer",0.5773,0.5812,0.4707,0.6767,0.2059,0.1486
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Hareri_Hareri",0.7977,0.8061,0.7001,0.877,0.1769,0.2954
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Oromia_Arsi",0.8425,0.8522,0.7386,0.9196,0.181,0.3857
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Oromia_Bale",0.4447,0.4458,0.2522,0.6474,0.3952,0.2661
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Oromia_Borena",0.3108,0.308,0.1823,0.4544,0.2721,0.2756
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Oromia_East Harerge",0.4367,0.4333,0.314,0.566,0.252,0.175
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Oromia_East Shewa",0.8299,0.8459,0.6713,0.9412,0.2698,0.553
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Oromia_East Wellega",0.7518,0.7672,0.5554,0.904,0.3486,0.4802
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Oromia_Guji",0.3737,0.3661,0.1871,0.5747,0.3876,0.3195
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Oromia_Horo Guduru",0.7532,0.7652,0.5702,0.8938,0.3236,0.4214
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Oromia_Ilubabor",0.6523,0.6633,0.4248,0.8362,0.4114,0.3732
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Oromia_Jimma",0.6255,0.633,0.444,0.7963,0.3523,0.2992
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Oromia_Kelem Wellega",0.4786,0.4818,0.2065,0.7551,0.5486,0.3474
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Oromia_North Shewa(R4)",0.7289,0.7427,0.5474,0.8772,0.3298,0.3869
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Oromia_South West Shewa",0.7229,0.7372,0.5023,0.8785,0.3762,0.4329
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Oromia_West Arsi",0.3765,0.3759,0.2052,0.5575,0.3522,0.2887
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Oromia_West Harerge",0.5135,0.5117,0.3247,0.6995,0.3749,0.2252
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Oromia_West Shewa",0.8667,0.8757,0.7768,0.9336,0.1568,0.4
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Oromia_West Wellega",0.7615,0.7813,0.5127,0.9299,0.4172,0.5848
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"SNNPR_Alaba",0.8638,0.8767,0.7233,0.9533,0.23,0.5897
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"SNNPR_Basketo",0.4106,0.3998,0.1997,0.65,0.4503,0.3393
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"SNNPR_Bench Maji",0.5188,0.5155,0.3981,0.6404,0.2423,0.1495
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"SNNPR_Dawro",0.5293,0.532,0.3737,0.6771,0.3034,0.1994
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"SNNPR_Gamo Gofa",0.4358,0.4337,0.2815,0.6065,0.325,0.2307
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"SNNPR_Gedio",0.4837,0.4846,0.3302,0.6333,0.3031,0.1882
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"SNNPR_Gurage",0.8496,0.8574,0.7457,0.925,0.1793,0.3922
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"SNNPR_Hadiya",0.5639,0.5685,0.4462,0.677,0.2308,0.1632
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"SNNPR_Keffa",0.6188,0.6232,0.4851,0.7434,0.2583,0.2061
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"SNNPR_Konta",0.6391,0.6508,0.3895,0.8565,0.467,0.4007
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"SNNPR_KT",0.8385,0.8467,0.7243,0.9207,0.1964,0.391
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"SNNPR_Segen Peoples'",0.6351,0.6389,0.4985,0.7615,0.2629,0.2237
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"SNNPR_Selti",0.9069,0.9195,0.7943,0.9736,0.1794,0.6995
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"SNNPR_Sheka",0.637,0.6499,0.3788,0.8456,0.4668,0.4026
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"SNNPR_Sidama",0.6559,0.6556,0.5836,0.7252,0.1416,0.124
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"SNNPR_South Omo",0.6049,0.609,0.4349,0.7609,0.326,0.2503
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"SNNPR_Wolayita",0.6099,0.6136,0.4674,0.7351,0.2677,0.2082
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"SNNPR_Yem",0.722,0.7403,0.5122,0.8837,0.3715,0.4396
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Somali_Afder",0.2894,0.2816,0.1449,0.4661,0.3212,0.342
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Somali_Doolo",0.2834,0.2774,0.1627,0.4283,0.2656,0.2876
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Somali_Fafan",0.5865,0.5914,0.4188,0.7402,0.3213,0.2412
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Somali_Jarar",0.3099,0.3021,0.1909,0.449,0.258,0.2591
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Somali_Korahe",0.1973,0.1781,0.06755,0.3882,0.3207,0.5532
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Somali_Liben",0.2635,0.2446,0.09944,0.4898,0.3904,0.4886
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Somali_Nogob",0.4376,0.4355,0.3244,0.5547,0.2303,0.1602
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Somali_Shabelle",0.2829,0.2769,0.1421,0.4417,0.2996,0.3449
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Somali_Siti",0.4947,0.4905,0.2467,0.7519,0.5052,0.317
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Tigray_Central",0.6249,0.625,0.5154,0.7375,0.2221,0.1857
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Tigray_Eastern
",0.7518,0.7571,0.6251,0.869,0.2439,0.3092
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Tigray_North Western",0.8195,0.8258,0.7219,0.8905,0.1686,0.2991
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Tigray_Southern",0.6029,0.6045,0.489,0.7089,0.2198,0.1715
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELA_C_SKP",2,"Tigray_Western",0.7923,0.8008,0.6655,0.8929,0.2274,0.3573
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",1,"Addis Ababa",0.9794,0.9794,0.946,0.9923,0.04627,0.5944
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",1,"Afar",0.335,0.335,0.2725,0.4039,0.1314,0.1198
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",1,"Amhara",0.7277,0.7277,0.6693,0.7791,0.1098,0.1229
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",1,"Beneshangul Gumu",0.6149,0.6149,0.518,0.7035,0.1856,0.1481
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",1,"Dire Dawa",0.8244,0.8244,0.7494,0.8805,0.1311,0.226
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",1,"Gambela",0.7182,0.7182,0.6549,0.7739,0.119,0.1288
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",1,"Hareri",0.7869,0.7869,0.6758,0.8674,0.1916,0.2734
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",1,"Oromia",0.5351,0.5351,0.4617,0.607,0.1453,0.09569
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",1,"SNNPR",0.5945,0.5945,0.5442,0.6429,0.09872,0.07424
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",1,"Somali",0.3519,0.3519,0.2754,0.4368,0.1615,0.1406
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",1,"Tigray",0.6801,0.6801,0.621,0.734,0.113,0.1077
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Addis Ababa_Region 14",0.9752,0.9787,0.9458,0.9921,0.04634,0.724
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Afar_Zone 1",0.3999,0.3977,0.2802,0.5322,0.2521,0.1967
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Afar_Zone 2",0.2528,0.2496,0.1774,0.3356,0.1582,0.1858
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Afar_Zone 3",0.4164,0.4129,0.2773,0.5655,0.2882,0.2055
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Afar_Zone 4",0.07805,0.07077,0.03052,0.1532,0.1227,0.5524
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Afar_Zone 5",0.4066,0.3945,0.213,0.6408,0.4278,0.3252
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Amhara_Awi/Agew",0.7651,0.7844,0.5533,0.9135,0.3603,0.5199
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Amhara_East Gojam",0.8004,0.8133,0.6509,0.9107,0.2598,0.438
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Amhara_North Gonder",0.7713,0.7779,0.6426,0.8765,0.2339,0.3213
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Amhara_North Shewa(R3)",0.6225,0.6274,0.4474,0.7782,0.3308,0.2741
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Amhara_North Wollo",0.6481,0.6536,0.4821,0.7904,0.3084,0.2704
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Amhara_Oromia",0.7188,0.7238,0.5996,0.8241,0.2245,0.2474
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Amhara_South Gonder",0.7019,0.7079,0.5591,0.8236,0.2645,0.2761
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Amhara_South Wollo",0.7398,0.7485,0.5766,0.8705,0.2939,0.3613
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Amhara_Special Woreda",0.7006,0.7401,0.352,0.9368,0.5848,0.6977
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Amhara_Wag Himra",0.2991,0.2909,0.1839,0.4321,0.2482,0.2586
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Amhara_West Gojam",0.7566,0.7601,0.6658,0.8358,0.1699,0.2196
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Beneshangul Gumu_Asosa",0.7694,0.7747,0.6699,0.8576,0.1877,0.264
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Beneshangul Gumu_Kemashi",0.2576,0.2512,0.155,0.3784,0.2234,0.2837
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Beneshangul Gumu_Metekel",0.4875,0.4845,0.3507,0.628,0.2774,0.1738
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Dire Dawa_Dire Dawa",0.8212,0.826,0.745,0.8844,0.1394,0.2422
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Gambela_Agnuak",0.7703,0.7749,0.6793,0.8501,0.1708,0.2331
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Gambela_Majang",0.7208,0.7251,0.614,0.8112,0.1972,0.2176
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Gambela_Nuer",0.5621,0.5637,0.4683,0.6492,0.1809,0.1256
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Hareri_Hareri",0.7784,0.7834,0.6746,0.8668,0.1922,0.2721
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Oromia_Arsi",0.681,0.6941,0.4932,0.8286,0.3354,0.3363
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Oromia_Bale",0.3963,0.3927,0.2152,0.6066,0.3914,0.3016
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Oromia_Borena",0.2241,0.2187,0.1281,0.3333,0.2052,0.2905
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Oromia_East Harerge",0.3416,0.3375,0.2231,0.4704,0.2472,0.2266
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Oromia_East Shewa",0.6202,0.6267,0.463,0.7612,0.2981,0.2407
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Oromia_East Wellega",0.727,0.7421,0.4939,0.8967,0.4028,0.4713
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Oromia_Guji",0.3427,0.3367,0.1711,0.5495,0.3785,0.336
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Oromia_Horo Guduru",0.7354,0.7486,0.5434,0.8789,0.3355,0.4155
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Oromia_Ilubabor",0.621,0.6239,0.4165,0.8019,0.3854,0.3093
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Oromia_Jimma",0.5992,0.6051,0.4029,0.7761,0.3732,0.2855
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Oromia_Kelem Wellega",0.4598,0.4568,0.1906,0.7341,0.5435,0.3598
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Oromia_North Shewa(R4)",0.6923,0.7011,0.5063,0.8473,0.341,0.3487
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Oromia_South West Shewa",0.689,0.6993,0.4816,0.858,0.3764,0.3788
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Oromia_West Arsi",0.3868,0.3795,0.214,0.5872,0.3733,0.2996
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Oromia_West Harerge",0.36,0.3562,0.2314,0.5038,0.2723,0.236
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Oromia_West Shewa",0.8509,0.8593,0.7436,0.9275,0.1839,0.3986
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Oromia_West Wellega",0.7211,0.7414,0.4517,0.9145,0.4628,0.5399
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"SNNPR_Alaba",0.8402,0.8548,0.69,0.9409,0.2509,0.5338
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"SNNPR_Basketo",0.4144,0.4025,0.2011,0.6529,0.4518,0.3483
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"SNNPR_Bench Maji",0.5022,0.4991,0.3805,0.627,0.2465,0.15
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"SNNPR_Dawro",0.5099,0.5154,0.3473,0.6602,0.3128,0.1889
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"SNNPR_Gamo Gofa",0.4328,0.4335,0.2721,0.5928,0.3208,0.2267
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"SNNPR_Gedio",0.4823,0.4806,0.3407,0.6283,0.2876,0.1869
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"SNNPR_Gurage",0.8456,0.8524,0.7458,0.9224,0.1766,0.3707
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"SNNPR_Hadiya",0.5644,0.5667,0.4467,0.6753,0.2285,0.1626
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"SNNPR_Keffa",0.6185,0.6229,0.4895,0.7407,0.2512,0.2015
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"SNNPR_Konta",0.6258,0.6373,0.3815,0.8308,0.4493,0.3816
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"SNNPR_KT",0.8299,0.841,0.6986,0.925,0.2264,0.4481
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"SNNPR_Segen Peoples'",0.6102,0.6116,0.4644,0.7548,0.2904,0.2315
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"SNNPR_Selti",0.8266,0.8416,0.6641,0.9337,0.2697,0.5267
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"SNNPR_Sheka",0.6272,0.6386,0.3798,0.8295,0.4498,0.3743
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"SNNPR_Sidama",0.6346,0.6364,0.5611,0.7037,0.1426,0.118
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"SNNPR_South Omo",0.5891,0.5904,0.4222,0.7483,0.3261,0.2436
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"SNNPR_Wolayita",0.5934,0.5929,0.4578,0.7229,0.2651,0.2007
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"SNNPR_Yem",0.703,0.7202,0.4797,0.8671,0.3874,0.4264
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Somali_Afder",0.2914,0.2817,0.1523,0.4601,0.3078,0.3351
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Somali_Doolo",0.2794,0.2743,0.1635,0.409,0.2455,0.2797
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Somali_Fafan",0.5187,0.5186,0.3621,0.6782,0.3161,0.1976
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Somali_Jarar",0.2967,0.2917,0.1824,0.4271,0.2447,0.2602
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Somali_Korahe",0.1961,0.1768,0.06392,0.3924,0.3285,0.5716
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Somali_Liben",0.2576,0.2402,0.09716,0.4698,0.3726,0.4868
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Somali_Nogob",0.4332,0.4301,0.3174,0.5515,0.2341,0.1674
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Somali_Shabelle",0.2667,0.2591,0.1459,0.4119,0.2659,0.3126
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Somali_Siti",0.446,0.4468,0.186,0.7222,0.5362,0.3604
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Tigray_Central",0.6179,0.6209,0.49,0.73,0.24,0.1891
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Tigray_Eastern
",0.7328,0.7421,0.581,0.8506,0.2696,0.316
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Tigray_North Western",0.7923,0.7964,0.707,0.8603,0.1533,0.2258
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Tigray_Southern",0.5927,0.5953,0.4837,0.7015,0.2178,0.1656
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_DHT",2,"Tigray_Western",0.8074,0.8241,0.6226,0.9279,0.3053,0.5342
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PUT",1,"Addis Ababa",0.799,0.799,0.7349,0.8507,0.1158,0.175
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PUT",1,"Afar",0.335,0.335,0.2725,0.4039,0.1314,0.1198
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PUT",1,"Amhara",0.7156,0.7156,0.6537,0.7703,0.1166,0.125
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PUT",1,"Beneshangul Gumu",0.611,0.611,0.5136,0.7002,0.1866,0.1474
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PUT",1,"Dire Dawa",0.7485,0.7485,0.667,0.8156,0.1486,0.1802
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PUT",1,"Gambela",0.6993,0.6993,0.6341,0.7573,0.1232,0.125
